id_sale,qty_sale,total_price,date_sale,status,created_at,updated_at
3839,1,25000,2022-03-18,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3840,1,25000,2022-03-18,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3841,2,36000,2022-03-18,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3842,4,90000,2022-03-18,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3843,5,101000,2022-03-18,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3844,3,65000,2022-03-18,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3845,1,25000,2022-03-18,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3846,2,47000,2022-03-18,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3847,1,25000,2022-03-18,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3848,5,119000,2022-03-18,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3849,2,47000,2022-03-18,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3850,4,83000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3851,4,91000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3852,1,18000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3853,4,72000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3854,3,62000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3855,3,61000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3856,2,40000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3857,2,40000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3858,5,109000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3859,2,40000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3860,1,25000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3861,3,75000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3862,3,65000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3863,1,18000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3864,2,36000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3865,5,102000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3866,2,50000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3867,4,83000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3868,3,65000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3869,3,65000,2022-03-19,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3870,1,22000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3871,2,40000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3872,1,18000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3873,4,94000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3874,5,109000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3875,5,101000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3876,1,22000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3877,4,76000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3878,5,98000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3879,5,108000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3880,2,43000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3881,5,109000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3882,4,87000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3883,5,97000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3884,3,58000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3885,4,90000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3886,5,108000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3887,2,47000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3888,4,83000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3889,3,65000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3890,2,50000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3891,1,18000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3892,2,47000,2022-03-20,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3893,4,91000,2022-03-21,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3894,5,108000,2022-03-21,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3895,5,119000,2022-03-21,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3896,1,22000,2022-03-21,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3897,4,93000,2022-03-21,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3898,1,22000,2022-03-21,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3899,1,18000,2022-03-21,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3900,5,98000,2022-03-21,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3901,5,119000,2022-03-21,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3902,5,108000,2022-03-21,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3903,4,90000,2022-03-21,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3904,3,65000,2022-03-21,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3905,3,61000,2022-03-22,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3906,3,58000,2022-03-22,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3907,5,105000,2022-03-22,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3908,3,68000,2022-03-22,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3909,4,90000,2022-03-22,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3910,3,65000,2022-03-22,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3911,3,65000,2022-03-22,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3912,4,86000,2022-03-22,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3913,4,87000,2022-03-22,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3914,1,22000,2022-03-22,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3915,3,65000,2022-03-22,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3916,4,84000,2022-03-22,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3917,3,58000,2022-03-23,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3918,2,44000,2022-03-23,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3919,4,87000,2022-03-23,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3920,1,22000,2022-03-23,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3921,2,50000,2022-03-23,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3922,4,83000,2022-03-23,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3923,5,98000,2022-03-23,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3924,1,22000,2022-03-23,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3925,1,25000,2022-03-23,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3926,1,22000,2022-03-24,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3927,5,101000,2022-03-24,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3928,3,61000,2022-03-24,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3929,1,18000,2022-03-24,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3930,3,72000,2022-03-24,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3931,4,93000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3932,1,25000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3933,3,58000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3934,1,25000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3935,5,101000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3936,3,75000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3937,3,62000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3938,5,118000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3939,1,18000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3940,4,90000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3941,4,83000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3942,1,22000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3943,3,72000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3944,4,97000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3945,3,65000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3946,2,40000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3947,5,104000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3948,2,43000,2022-03-25,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3949,1,18000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3950,1,22000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3951,3,58000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3952,3,65000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3953,5,116000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3954,4,83000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3955,1,22000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3956,5,115000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3957,2,43000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3958,1,25000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3959,1,18000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3960,3,68000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3961,5,105000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3962,1,18000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3963,4,86000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3964,3,69000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3965,1,25000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3966,1,18000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3967,3,72000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3968,5,101000,2022-03-26,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3969,5,113000,2022-03-27,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3970,5,115000,2022-03-27,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3971,5,108000,2022-03-27,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3972,4,93000,2022-03-27,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3973,4,86000,2022-03-27,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3974,1,18000,2022-03-27,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3975,3,66000,2022-03-27,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3976,1,18000,2022-03-27,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3977,3,68000,2022-03-27,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3978,3,61000,2022-03-27,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3979,2,47000,2022-03-27,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3980,4,83000,2022-03-27,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3981,2,43000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3982,3,68000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3983,3,58000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3984,3,65000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3985,2,47000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3986,3,65000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3987,2,43000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3988,1,25000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3989,3,61000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3990,1,22000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3991,1,18000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3992,2,40000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3993,5,115000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3994,1,22000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3995,5,109000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3996,3,75000,2022-03-28,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3997,2,40000,2022-03-29,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3998,5,115000,2022-03-29,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
3999,2,40000,2022-03-29,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4000,3,54000,2022-03-29,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4001,1,25000,2022-03-29,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4002,5,105000,2022-03-29,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4003,3,65000,2022-03-29,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4004,1,25000,2022-03-29,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4005,2,47000,2022-03-29,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4006,4,83000,2022-03-29,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4007,3,65000,2022-03-29,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4008,1,25000,2022-03-29,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4009,2,43000,2022-03-29,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4010,5,105000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4011,4,83000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4012,1,22000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4013,5,104000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4014,1,22000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4015,4,83000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4016,3,69000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4017,2,47000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4018,2,36000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4019,4,87000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4020,5,105000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4021,4,90000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4022,1,22000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4023,2,47000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4024,2,44000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4025,2,36000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4026,5,104000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4027,2,47000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4028,4,84000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4029,4,90000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4030,1,22000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4031,2,47000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4032,3,65000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4033,3,72000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4034,5,111000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4035,3,58000,2022-03-30,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4036,1,18000,2022-03-31,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4037,4,87000,2022-03-31,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4038,3,65000,2022-03-31,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4039,3,66000,2022-03-31,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4040,5,108000,2022-03-31,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4041,2,43000,2022-03-31,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4042,1,22000,2022-03-31,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4043,5,109000,2022-04-01,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4044,3,66000,2022-04-01,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4045,1,22000,2022-04-01,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4046,3,54000,2022-04-01,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4047,1,18000,2022-04-01,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4048,5,112000,2022-04-01,accepted,2023-07-19 15:01:39,2023-07-19 15:01:39
4049,3,61000,2022-04-01,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4050,2,47000,2022-04-01,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4051,2,40000,2022-04-01,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4052,1,22000,2022-04-01,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4053,1,22000,2022-04-01,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4054,3,58000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4055,1,18000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4056,1,18000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4057,5,112000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4058,3,69000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4059,1,25000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4060,3,58000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4061,1,18000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4062,4,94000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4063,5,105000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4064,2,43000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4065,1,22000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4066,4,80000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4067,1,25000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4068,2,43000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4069,5,111000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4070,1,22000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4071,4,93000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4072,4,94000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4073,4,94000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4074,1,25000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4075,4,100000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4076,5,115000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4077,3,75000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4078,4,93000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4079,2,44000,2022-04-02,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4080,3,58000,2022-04-03,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4081,4,80000,2022-04-03,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4082,3,58000,2022-04-03,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4083,3,72000,2022-04-03,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4084,4,87000,2022-04-03,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4085,2,47000,2022-04-03,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4086,2,40000,2022-04-03,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4087,2,40000,2022-04-03,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4088,1,18000,2022-04-03,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4089,4,76000,2022-04-04,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4090,1,18000,2022-04-04,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4091,2,44000,2022-04-04,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4092,3,68000,2022-04-04,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4093,1,25000,2022-04-04,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4094,2,40000,2022-04-04,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4095,1,25000,2022-04-04,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4096,2,50000,2022-04-04,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4097,3,68000,2022-04-04,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4098,4,90000,2022-04-05,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4099,5,112000,2022-04-05,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4100,1,22000,2022-04-05,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4101,5,105000,2022-04-05,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4102,4,90000,2022-04-05,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4103,5,102000,2022-04-05,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4104,5,119000,2022-04-05,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4105,5,101000,2022-04-05,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4106,1,18000,2022-04-05,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4107,3,54000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4108,3,62000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4109,5,122000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4110,2,44000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4111,5,112000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4112,2,47000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4113,2,40000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4114,5,112000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4115,2,47000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4116,5,105000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4117,3,68000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4118,2,36000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4119,3,66000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4120,2,47000,2022-04-06,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4121,1,18000,2022-04-07,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4122,3,65000,2022-04-07,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4123,3,65000,2022-04-07,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4124,4,84000,2022-04-07,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4125,4,90000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4126,2,44000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4127,4,90000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4128,4,97000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4129,1,25000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4130,3,62000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4131,2,43000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4132,1,22000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4133,1,22000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4134,1,18000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4135,5,118000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4136,2,47000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4137,3,54000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4138,1,25000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4139,2,40000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4140,1,18000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4141,1,25000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4142,2,50000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4143,5,116000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4144,2,43000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4145,3,72000,2022-04-08,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4146,2,50000,2022-04-09,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4147,3,72000,2022-04-09,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
4148,4,86000,2022-04-09,accepted,2023-07-19 15:01:40,2023-07-19 15:01:40
